unit_id,unit,second_id,origin,owner_name,bnetza_id,latitude,longitude,city,countrycode,description,valid_from,valid_until,deftech,old_deftech,fuel,effective_startdate,max_power,techclass,unittype,operationmode,default_node_id,voltage_level,AnnualOaMcosts,AvgEff,CapSp,Capture_Rate,CH4,ContributionMinOnl,DeSO2,InvestCosts,LeadTime,LifeTime,MaxEff,MaxSpinResPri,MinDownTime,MinOperTime,MinPower,NonSpinningReserve,NOX,PartEff,Reliab,StartUpFuelConsHot,StartUpVarCosts,SyncTimeHot,VarOaMcosts,GSSHADOWCONTENT,GSSHADOWONLINE,GSCONTENTHYDRORES,GSCONTENTSTORAGE,GSELEC,GSHEAT,GSONLINE,GSOPTIME,GSSDTIME,FlexibleToWind,IsAlwaysRunning,OutTimeStartUpCosts,SpeReserveCapability,SpinningReserve,Vgonline,MaxRes_aFRR,MaxRes_FCR,CHP_CB,Ext_CV,LoadLoss,Sto_LoadEff,Sto_MaxCharging,Sto_MaxContent,Sto_MinCharging,Sto_MinContent,CHP_MaxHeat
7158,Kraftwerk Plattling,2014,UeNB,Daimler AG / UPM GmbH,BNA0805,48.78193267,12.89787572,Plattling,DE,BNA0805,40179,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,40179,118.5,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.51,0.1314286,4,8,28.99798,0,0,0.45,0.96,414.75,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.65,,,,,,,,150.0
7167,GKL Hannover,2055,UeNB,Stadtwerke Hannover AG,BNA0418,52.42,9.648611,Hannover,DE,BNA0418,41275,25569,GAS_CC_BKP_b1999,GASCC99_BKP,NAT_GAS,41275,230.0,CC_BKP,CC,CHP1,,,19.0,0.47,103.1042,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,75.0,0,0,0.53,0.96,805.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.351351,,,,,,,,185.0
7168,HKW SandreuthGuD 1 Nürnberg,2058,UeNB,N-ERGIE AG,BNA0742,49.4268513,11.05567577,Nürnberg,DE,BNA0742,38353,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,38353,75.0,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,23.0025,0,0,0.53,0.96,262.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.47,,,,,,,,160.0
7169,HKW SandreuthGuD 2 Nürnberg,2059,UeNB,N-ERGIE AG,BNA0743,49.4268513,11.05567577,Nürnberg,DE,BNA0743,38353,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,38353,75.0,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,23.0025,0,0,0.53,0.96,262.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.47,,,,,,,,160.0
7175,HKW NiederradBlock 1 Frankfurt am Main,2087,UeNB,Mainova AG,BNA0285,50.06974657,8.640433594,Frankfurt am Main,DE,BNA0285,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,70.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,21.0,0,0,0.53,0.96,245.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.831715,0.1,,,,,,,120.0
7177,Industriepark Werk Gendorf Burgkirchen,2090,UeNB,InfraServ GmbH & Co. Gendorf KG,BNA0174,48.14913549,12.71960021,Burgkirchen,DE,BNA0174,37257,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,37257,73.1,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,38.0,0,0,0.53,0.96,255.85,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.54,,,,,,,,90.0
7178,GuD Kraftwerk HillegossenGuD Bielefeld,2092,UeNB,Stadtwerke Bielefeld GmbH,BNA0100,52.001257,8.617471,Bielefeld,DE,BNA0100,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,37.45,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,7.99932,0,0,0.53,0.96,131.075,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,68.3
7179,Heizkraftwerk FlensburgBlock 12,2099,UeNB,Stadtwerke Flensburg GmbH,BNA1819,54.80439976,9.418993401,Flensburg,DE,BNA1819,42370,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,42370,78.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.393,0.1314286,4,8,29.2,0,0,0.353,0.96,273.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.8153527,0.17,,,,,,,66.33629
7180,Obernburg1,2101,UeNB,Kraftwerk Obernburg GmbH,BNA0755b,49.829267,9.14828,Obernburg,DE,BNA0755b,34700,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,34700,64.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,19.0016,1,0,0.26,0.96,70.4,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.57,,,,,,,,112.0
7182,Wintershall Heringen,2118,UeNB,K+S AG,BNA0444,50.8914194,9.974610309,Heringen,DE,BNA0444,25569,25569,GAS_ST_BKP_b1983,GASST83_BKP,NAT_GAS,25569,69.0,ST_BKP,ST,CHP1,,,40.0,0.24,21.31333,0.0,0,0.0,0,550,0,35,0.46,0.1666667,4,4,54.75,0,0,0.42,0.96,427.8,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.37,,,,,,,,299.0
7183,HKW Göttingen,2124,UeNB,Georg-August-Universität Göttingen Stiftung Öffentlichen Rechts,BNA0354,51.54197114,9.991006363,Göttingen,DE,BNA0354,35796,25569,GAS_GT_CH2_b1999,GASGT99_EXC,NAT_GAS,35796,18.8,GT_CH2,GT,CHP2,,,40.0,0.33,28.39145,0.0,0,0.0,0,440,0,35,0.457,0.2285714,1,1,5.99908,1,0,0.417,0.92,20.68,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.65,0.0,,,,,,,32.8
7184,HKW ErlangenGuD I,2125,UeNB,Erlanger Stadtwerke AG,BNA0261a,49.5878361,11.01206652,Erlangen,DE,BNA0261a,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,21.6,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,6.00048,0,0,0.53,0.96,75.6,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,21.1
7186,Heizkraftwerke an der FriedensbrückeTSIII Würzbur,2139,UeNB,Heizkraftwerk Würzburg GmbH,BNA1085,49.81904956,9.915049056,Würzburg,DE,BNA1085,25934,25569,WAST_ST_EXC_b1969,MISC69_EXC,NAT_GAS,25934,23.0,ST_EXC,ST,CHP2,,,40.0,0.23,23.36343,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,6.9989,0,0,0.33,0.97,103.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.7326733,0.15,,,,,,,24.73711
7187,Heizkraftwerke an der FriedensbrückeTSII Würzburg,2140,UeNB,Heizkraftwerk Würzburg GmbH,BNA1086,49.81904956,9.915049056,Würzburg,DE,BNA1086,33970,25569,WAST_ST_BKP_b1999,MISC99_BKP,NAT_GAS,33970,25.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,8.0,0,0,0.33,0.97,112.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,1.13,,,,,,,,22.08572
7188,Heizkraftwerke an der FriedensbrückeGTII Würzburg,2141,UeNB,Heizkraftwerk Würzburg GmbH,BNA1087,49.81904956,9.915049056,Würzburg,DE,BNA1087,39814,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,39814,29.5,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,9.00045,0,0,0.53,0.96,103.25,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.13,,,,,,,,26.06115
7189,Heizkraftwerke an der FriedensbrückeGTI Würzburg,2142,UeNB,Heizkraftwerk Würzburg GmbH,BNA1088,49.81904956,9.915049056,Würzburg,DE,BNA1088,38353,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,38353,44.5,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,12.99845,0,0,0.53,0.96,155.75,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.36,,,,,,,,125.0
7190,Cogeneration Neustadt,2147,UeNB,Bayernoil Raffineriegesellschaft mbH,BNA0702,,,Neustadt,DE,BNA0702,35065,25569,GAS_GT_CH2_b1999,GASGT99_EXC,NAT_GAS,35065,25.4,GT_CH2,GT,CHP2,,,40.0,0.33,28.39145,0.0,0,0.0,0,440,0,35,0.33,0.2285714,1,1,8.001,1,0,0.27,0.92,27.94,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.65,0.0,,,,,,,42.18699
7191,Kombi-HKW Kassel,2153,UeNB,Städtische Werke Energie + Wärme GmbH,BNA0521,51.28351901,9.464256806,Kassel,DE,BNA0521,31778,25569,GAS_CC_EXC_b1983,GASCC83_EXC,NAT_GAS,31778,50.0,CC_EXC,CC,CHP2,,,19.0,0.44,128.0864,0.0,0,0.0,0,950,0,35,0.3,0.1314286,4,8,49.0,0,0,0.3,0.96,175.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.92,0.17,,,,,,,45.0
7192,Obernburg2,2163,UeNB,Kraftwerk Obernburg GmbH,BNA0755a,49.829267,9.14828,Obernburg,DE,BNA0755a,25569,73415,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,36.0,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.35,0.1666667,4,4,18.0,0,0,0.31,0.97,223.2,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.6666666,0.15,,,,,,,33.47198
7193,P&L Werk LageKessel 1/2/3,2171,UeNB,Pfeifer & Langen Kommanditgesellschaft,BNA1187,51.98527812,8.77586021,Lage,DE,BNA1187,29221,25569,GAS_ST_EXC_b1989,GASST89_EXC,NAT_GAS,29221,10.2,ST_EXC,ST,CHP2,,,19.0,0.35,57.9505,0.0,0,0.0,0,550,0,35,0.35,0.1666667,4,4,5.1,0,0,0.31,0.95,63.24,3,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.28,0.028,0.47,0.15,,,,,,,16.16388
7194,Kraftwerk Meggle Reithmehring,2174,UeNB,Molkerei MEGGLE Wasserburg GmbH & Co. KG,BNA1238,48.05532059,12.19653735,Reithmehring,DE,BNA1238,36892,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,36892,12.6,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,4.0005,0,0,0.47,0.96,44.1,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,33.5
7195,Sigmundshall Wunstorf,2177,UeNB,K+S AG,BNA1285,52.43848576,9.392167659,Wunstorf,DE,BNA1285,27030,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,27030,19.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,6.0002,1,0,0.26,0.96,20.9,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,2.48,,,,,,,,7.666667
7196,HKW Schildescher Straße Bielefeld 1,2203,UeNB,Stadtwerke Bielefeld GmbH,BNA0098,52.05161153,8.546374943,Bielefeld,DE,BNA0098,28491,25569,GAS_GT_CH2_b1983,GASGT83_EXC,NAT_GAS,28491,23.5,GT_CH2,GT,CHP2,,,19.0,0.27,14.15958,0.0,0,0.0,0,440,0,35,0.303,0.2285714,1,1,7.00065,0,0,0.263,0.92,25.85,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,0.5,0.0,,,,,,,160.0
7197,HKW-MitteBlock 12 Braunschweig,2204,UeNB,Braunschweiger Versorgungs-AG & Co. KG,BNA0135,52.28190718,10.53546889,Braunschweig,DE,BNA0135,25934,25569,WAST_ST_BKP_b1983,MISC83_BKP,NAT_GAS,25934,20.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,10.0,0,0,0.33,0.97,90.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.3,,,,,,,,67.2
7198,HKW-MitteGuD Braunschweig,2205,UeNB,Braunschweiger Versorgungs-AG & Co. KG,BNA0136,52.28190718,10.53546889,Braunschweig,DE,BNA0136,40179,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,40179,74.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.31,0.1314286,4,8,22.0002,0,0,0.27,0.96,259.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.5486726,0.17,,,,,,,67.245
7199,HKW-NordGT Braunschweig,2206,UeNB,Braunschweiger Versorgungs-AG & Co. KG,BNA0137,52.31085965,10.47499276,Braunschweig,DE,BNA0137,25569,25569,GAS_GT_CH2_b1969,GASGT69_EXC,NAT_GAS,25569,25.0,GT_CH2,GT,CHP2,,,40.0,0.26,17.54568,0.0,0,0.0,0,440,0,35,0.31,0.2285714,1,1,8.0,0,0,0.27,0.93,27.5,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.5486726,0.0,,,,,,,80.0
7200,Dampfkraftwerk BGH - O1 Burghausen,2207,UeNB,,BNA0172,48.16337403,12.81146241,Burghausen,DE,BNA0172,36892,25569,GAS_ST_EXC_b1989,GASST89_EXC,NAT_GAS,36892,178.0,ST_EXC,ST,CHP2,,,19.0,0.35,57.9505,0.0,0,0.0,0,550,0,35,0.478,0.1666667,4,4,53.0084,0,0,0.438,0.95,1103.6,3,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.28,0.028,1.20403,0.15,,,,,,,350.0
7201,HKW Eltmann,2208,UeNB,Palm Power GmbH & Co. KG,BNA0243,49.96142306,10.66904943,Eltmann,DE,BNA0243,39448,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,39448,54.0,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,16.0002,0,0,0.36,0.97,334.8,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,85.57348
7202,HKW WestBlock 4 Frankfurt am Main,2209,UeNB,Mainova AG,BNA0286,50.098294,8.653205,Wolfsburg,DE,BNA0286,34335,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,34335,99.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,29.997,1,0,0.26,0.96,108.9,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.66,,,,,,,,150.0
7203,Hattorf alt Philippsthal,2210,UeNB,K+S AG,BNA0804a,50.85025812,9.975628019,Philippsthal,DE,BNA0804a,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,35.0,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.3,0.1666667,4,4,17.5,0,0,0.26,0.97,217.0,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,37.64342
7204,HKW-West Lemgo ,2211,UeNB,Stadtwerke Lemgo GmbH,BNA1193,52.03706522,8.899451047,Lemgo ,DE,BNA1193,37257,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,37257,12.8,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,4.0,0,0,0.36,0.97,79.36,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,14.8
7206,Cogen Dow Stade,2216,UeNB,Dow Deutschland Anlagengesellschaft mbH,BNA0918b,53.64581129,9.46971546,Stade,DE,BNA0918b,41275,25569,COAL_ST_BKP_b1999,COAL99_BKP,NAT_GAS,41275,157.0,ST_BKP,ST,CHP1,,,42.6,0.29,58.68571,0.0,0,0.0,0,1400,2,35,0.29,0.1619048,8,8,48.9978,0,0,0.25,0.94,973.4,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.255,0.0255,0.54,,,,,,,,300.0
7207,GuD Baunatal – VW Werksgelände,2218,UeNB,Volkswagen AG,BNA0059b,51.2508746,9.409065013,Baunatal,DE,BNA0059b,41275,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,41275,78.0,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,14.001,1,0,0.3,0.93,85.8,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,85.0
7208,KWK AOS GmbHGT 1/2 Stade- Bützfleth,2219,UeNB,Aluminium Oxid Stade GmbH,BNA1437,53.64581129,9.46971546,Stade- Bützfleth,DE,BNA1437,40909,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,40909,30.72,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,9.00096,1,0,0.3,0.93,33.792,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,43.88572
7211,HKW Schildescher Straße Bielefeld 2,2246,UeNB,Stadtwerke Bielefeld GmbH,BNA0101,52.05161153,8.546374943,Bielefeld,DE,BNA0101,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,41.0,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.303,0.1666667,4,4,26.5,0,0,0.263,0.97,254.2,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,26.5
7213,Hattorf neu Philippsthal,2264,UeNB,K+S AG,BNA0804b,50.85025812,9.975628019,Philippsthal,DE,BNA0804b,41275,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,41275,17.3,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,4.9997,0,0,0.36,0.97,107.26,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,60.0
7214,Werkskraftwerk Sappi AlfeldGaskraftwerk,2265,UeNB,Sappi Alfeld GmbH,BNA0012b,51.98873229,9.820776306,Alfeld,DE,BNA0012b,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,20.0,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.3,0.1666667,4,4,10.0,0,0,0.26,0.97,124.0,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,31.69388
7215,Energiezentrale 1992AGG1 -  AGG7 München,2268,UeNB,Flughafen München GmbH,BNA1327a,,,München,DE,BNA1327a,33604,25569,GAS_GT_CH2_b1989,GASGT89_EXC,NAT_GAS,33604,9.5,GT_CH2,GT,CHP2,,,19.0,0.3,10.321,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,2.199834,0,0,0.24,0.92,10.45,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.61,0.061,0.58,0.0,,,,,,,13.3
7216,HBBGUD Raubling,2270,UeNB,HBB Heizkraftwerk Bauernfeind Betreibergesellschaft mbh,BNA1328,47.789677,12.083621,Raubling,DE,BNA1328,36526,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,36526,24.0,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,7.0008,0,0,0.53,0.96,84.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.34,,,,,,,,70.0
7217,PKV KraftwerkKWK-Blöcke Varel,2276,UeNB,Papier- u. Kartonfabrik Varel GmbH & Co. KG,BNA1335a,53.38931598,8.11581435,Varel,DE,BNA1335a,32509,25569,GAS_ST_EXC_b1989,GASST89_EXC,NAT_GAS,32509,58.1,ST_EXC,ST,CHP2,,,19.0,0.35,57.9505,0.0,0,0.0,0,550,0,35,0.35,0.1666667,4,4,17.00006,0,0,0.31,0.95,360.22,3,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.28,0.028,0.47,0.15,,,,,,,92.07072
7218,GuD-Anlage Aschaffenburg,2280,UeNB,DS Smith Paper Deutschland GmbH,BNA1337e,49.98150489,9.118020019,Aschaffenburg,DE,BNA1337e,41275,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,41275,47.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.3,0.1314286,4,8,14.0013,0,0,0.26,0.96,164.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,67.0
7219,Heizkraftwerk zur Papierfabrik Nortrup,2282,UeNB,Delkeskamp Verpackungswerke GmbH,BNA1402,52.61933899,7.873597554,Nortrup,DE,BNA1402,34700,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,34700,18.1,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,4.99922,1,0,0.31,0.96,19.91,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.7,,,,,,,,25.85714
7220,BHKW Braunschweig,2284,UeNB,Volkswagen AG,BNA1677,52.31085965,10.47499276,Braunschweig,DE,BNAP005,41640,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,41640,10.2,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.31,0.2285714,1,1,2.50002,1,0,0.27,0.93,11.22,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.5486726,0.15,,,,,,,16.94123
7221,GUD-Anlage DREWSEN Lachendorf,2292,UeNB,DREWSEN SPEZIALPAPIERE GmbH & Co.KG,BNA1450,52.62816879,10.24889519,Lachendorf,DE,BNA1450,36526,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,36526,13.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,6.5,0,0,0.47,0.96,45.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,11.48457
7222, Herzberg,2293,UeNB,Smurfit Kappa Herzberger Papierfabrik GmbH,BNA1463,51.63025552,10.33733343,Herzberg,DE,BNA1463,28491,25569,GAS_ST_EXC_b1983,GASST83_EXC,NAT_GAS,28491,19.49,ST_EXC,ST,CHP2,,,19.0,0.32,67.21987,0.0,0,0.0,0,550,0,35,0.31,0.1666667,4,4,5.847,0,0,0.27,0.95,120.838,3,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.5486726,0.15,,,,,,,20.96201
7223,Werk Nordstemmen,2298,UeNB,Nordzucker AG – Werk Nordstemmen,BNA1498,52.16570763,9.7906988,Nordstemmen,DE,BNA1498,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,30.6,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.3,0.1666667,4,4,12.20022,0,0,0.26,0.97,189.72,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,48.49163
7224,Werk Clauen Hohenhameln,2299,UeNB,Nordzucker AG – Werk Clauen,BNA1499,52.27068028,10.07742748,Hohenhameln,DE,BNA1499,36526,25569,GAS_ST_BKP_b1983,GASST83_BKP,NAT_GAS,36526,15.8,ST_BKP,ST,CHP1,,,40.0,0.24,21.31333,0.0,0,0.0,0,550,0,35,0.464,0.1666667,4,4,3.1995,0,0,0.424,0.96,97.96,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.7,,,,,,,,22.57143
7233,Heizkraftwerk WestT3 Karlsruhe,4072,UeNB,Stadtwerke Karlsruhe GmbH,BNA0515,48.99969867,8.327559745,Karlsruhe,DE,BNA0515,30682,25569,COAL_ST_BKP_b1983,COAL83_BKP,NAT_GAS,30682,33.0,ST_BKP,ST,CHP1,,,42.6,0.245,23.17413,0.0,0,0.0,0,1400,2,35,0.39,0.1619048,8,8,7.0004,0,0,0.35,0.95,204.6,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.165,0.0165,1.08,,,,,,,,34.40176
7234,GuD Anlage WVKGuD Anlage Freiburg,4073,UeNB,Solvay Acetow GmbH,BNA0293,48.04136305,7.831717684,Freiburg,DE,BNA0293,35796,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,35796,40.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,10.00031,1,0,0.31,0.96,44.0,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,1.1,,,,,,,,54.61203
